State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Gujarat,2007,11,147,BARODA CITY,GEN,DR. RAJENDRASINH RATHOD,INC,58179,2,38.45,2,SHRIVASTAV CHANDRAKANT RAMCHARAN,0,5.19
Gujarat,2007,11,147,BARODA CITY,GEN,GANDHI JAYESHKUMAR CHANDULAL (BODELIWALA),BSP,2315,3,1.53,,,,1.53
Gujarat,2007,11,147,BARODA CITY,GEN,SHAIKH BABUBHAI BOGHABHAI,NLP,1071,5,0.71,,,,0.71
Gujarat,2007,11,148,SAYAJIGANJ,GEN,JITENDRA SUKHADIYA,BJP,165482,1,61.61,1,JITENDRA SUKHADIA,0,-7.79
Gujarat,2007,11,148,SAYAJIGANJ,GEN,PRAJAPATI RAMESHBHAI CHATURBHAI,INC,89541,2,33.33,2,PRAJAPATI DALSUKHABHAI CHATURBHAI,0,5.41
Gujarat,2007,11,148,SAYAJIGANJ,GEN,NALIN BHATT,BSP,4546,3,1.69,4,PREM SWATI JAYPRAKASH,1,1.23
Gujarat,2007,11,148,SAYAJIGANJ,GEN,MANISH DINKARBHAI PAGAR,NCP,2177,5,0.81,,,,0.81
Gujarat,2007,11,148,SAYAJIGANJ,GEN,CHANDVANI SANGITABEN RAJESHKUMAR,BJSH,1302,6,0.48,,,,0.48
Gujarat,2007,11,148,SAYAJIGANJ,GEN,VALECHA MAYABEN NEELAMKUMAR,NSMP,599,8,0.22,,,,0.22
Gujarat,2007,11,149,RAOPURA,GEN,YOGESH PATEL,BJP,87589,1,67.4,1,YOGESH PATEL,0,-7.98
Gujarat,2007,11,149,RAOPURA,GEN,DR. PURNIMA SHITAL MEHTA,INC,34666,2,26.67,2,PATEL RAMESHBHAI AMBALAL,0,2.05
Gujarat,2007,11,149,RAOPURA,GEN,PAWAR ASHOKBHAI LAXMANBHAI,NCP,3630,3,2.79,,,,2.79
Gujarat,2007,11,149,RAOPURA,GEN,PATEL DINESHBHAI VITTHALBHAI,BSP,1823,4,1.4,,,,1.4
Gujarat,2007,11,149,RAOPURA,GEN,PATEL NILESH DAHYABHAI,SHS,726,6,0.56,,,,0.56
Gujarat,2007,11,150,VAGHODIA,GEN,SHRIVASTAV MADHUBHAI BABUBHAI,BJP,57137,1,49.37,1,MADHUBHAI SHRIVASTAV,0,-13.4
Gujarat,2007,11,150,VAGHODIA,GEN,PATEL JAYESHBHAI KHEMABHAI,INC,47844,2,41.34,2,PATEL PRAVINBHAI SHANKARBHAI,0,8.91
Gujarat,2007,11,150,VAGHODIA,GEN,PAL NEKARAMBHAI GANGARAMBHAI,BSP,1334,6,1.15,,,,1.15
Gujarat,2007,11,151,BARODA RURAL,GEN,GOHIL UPENDRASINH PRATAPSINH,BJP,64094,1,52.31,1,DILUBHA CHUDASAMA,0,2.5
Gujarat,2007,11,151,BARODA RURAL,GEN,GOHIL JAYSHRIBEN KIRITSINH,INC,50896,2,41.54,2,ANUJBHAI LALITBHAI PATEL,0,19.18
Gujarat,2007,11,151,BARODA RURAL,GEN,RATHOD SURESHBHAI ALJIBHAI,BSP,2169,4,1.77,7,DARJI RAKESHBHAI MANHARBHAI,3,0.94
Gujarat,2007,11,151,BARODA RURAL,GEN,PATEL NILESHBHAI BHOGILALBHAI,BJSH,1472,5,1.2,,,,1.2
Gujarat,2007,11,152,PADRA,GEN,DR.TAKHATSINH MANGALSINH PARMAR,BJP,40896,2,34.84,1,POONAM PARMAR (POONAM RANCHHODSINH PARMAR),-1,-11.57
Gujarat,2007,11,152,PADRA,GEN,PATEL NARENDRABHAI MAHIJIBHAI (MUKHI),INC,14554,3,12.4,3,JITSINH SOMSINH PARMAR,0,-10.89
Gujarat,2007,11,152,PADRA,GEN,PADHIYAR PRATAPSINH MADHAVSINH,BJSH,4579,4,3.9,,,,3.9
Gujarat,2007,11,152,PADRA,GEN,ARJUNSINH GANPATSINH PADHIYAR,SHS,1144,5,0.97,,,,0.97
Gujarat,2007,11,152,PADRA,GEN,SUBHASHBHAI VITTHALBHAI PATEL,BSP,1136,6,0.97,4,JAYPRAKASH PREM,-2,-1.12
Gujarat,2007,11,153,KARJAN,SC,DABHI CHANDUBHAI MOTIBHAI,INC,50549,1,46.93,2,VAISHNAV BHAILAL BECHARBHAI,1,14.95
Gujarat,2007,11,153,KARJAN,SC,KANODIYA NARESHKUMAR MITHALAL,BJP,48263,2,44.81,1,KANODIA NARESHKUMAR MITHALAL,-1,-10.96
Gujarat,2007,11,153,KARJAN,SC,MAKWANA MUKESHBHAI PARSOTTAMBHAI,JD(U),4706,3,4.37,4,VANKAR BHIMABHAI GIRDHARBHAI,1,1.31
Gujarat,2007,11,153,KARJAN,SC,DR. ACHARYA NARESHKUMAR HIRALAL,BSP,4193,4,3.89,,,,3.89
Gujarat,2007,11,154,JAMBUSAR,GEN,KIRANKUMAR LAKSHMANBHAI MAKWANA,INC,40085,1,44.72,2,HIRABHAI DAHYABHAI PADHIAR,1,4.51
Gujarat,2007,11,154,JAMBUSAR,GEN,MORI CHHATRASINHJI PUJABHAI,BJP,39084,2,43.6,1,MORI CHHATRASINH PUJABHAI,-1,-8.64
Gujarat,2007,11,154,JAMBUSAR,GEN,MUKESHBHAI JETHABHAI JADAV,BJSH,2736,3,3.05,,,,3.05
Gujarat,2007,11,154,JAMBUSAR,GEN,OD NARANBHAI BHIMABHAI,BSP,1581,5,1.76,,,,1.76
Gujarat,2007,11,154,JAMBUSAR,GEN,KHILJI RAHIMBHAI MAHAMADBHAI,IJP,975,7,1.09,,,,1.09
Gujarat,2007,11,154,JAMBUSAR,GEN,PANDYA MANILAL BHOGILAL,JD(U),371,10,0.41,6,RATHOD MANILAL AMIRBHAI,-4,-0.87
Gujarat,2007,11,155,VAGRA,GEN,IQBAL PATEL,INC,50247,1,47.68,1,RASHIDA IQBAL PATEL,0,-0.78
Gujarat,2007,11,155,VAGRA,GEN,MANHARBHAI BHAGVANBHAI GOHIL,BJP,45917,2,43.57,2,MANAHARBHAI BHAGAWANSANG GOHIL,0,-3.84
Gujarat,2007,11,155,VAGRA,GEN,GODAR SALIM AHMEDBHAI,BSP,1379,4,1.31,,,,1.31
Gujarat,2007,11,156,BROACH,GEN,DUSHYANTBHAI RAJNIKANT PATEL,BJP,73241,1,49.91,1,MISTRY RAMESHBHAI NARANDAS,0,-2
Gujarat,2007,11,156,BROACH,GEN,ARUNSINH AJITSINH RANA,INC,64877,2,44.21,2,JAYESHBHAI AMBALAL PATEL (JAYESH PATEL),0,-0.61
Gujarat,2007,11,156,BROACH,GEN,RANA ARVINDSINH PYARA SAHEB,BSP,884,5,0.6,,,,0.6
Gujarat,2007,11,156,BROACH,GEN,MISTRY JAYNTIBHAI BALUBHAI @ BHOGILAL,JD(U),460,6,0.31,5,BAPU NIZAM IBRAHIM,-1,-0.15
Gujarat,2007,11,156,BROACH,GEN,MISTRY RAMESHBHAI NARANDAS,BJSH,422,7,0.29,,,,0.29
Gujarat,2007,11,156,BROACH,GEN,DAHYABHAI @ DEEPAKKUMAR ANTOLBHAI SOLANKI,ABCD(A),253,10,0.17,,,,0.17
Gujarat,2007,11,156,BROACH,GEN,AHSANKHA DILAVARKHA PATHAN,LJP,242,11,0.16,,,,0.16
Gujarat,2007,11,157,ANKLESHWAR,GEN,PATEL ISHWARSINH THAKORBHAI,BJP,82037,1,55.14,1,PATEL ISHWARSINH THAKORBHAI,0,-5.2
Gujarat,2007,11,157,ANKLESHWAR,GEN,PATEL KARSANBHAI GUMANBHAI,INC,56239,2,37.8,2,PATEL RATANJIBHAI BALUBHAI,0,3.1
Gujarat,2007,11,157,ANKLESHWAR,GEN,BIST SUNIT PITAMBAR SING,BSP,1406,5,0.95,,,,0.95
Gujarat,2007,11,157,ANKLESHWAR,GEN,AHIR DAHYABHAI VALABHAI,JD(U),1057,6,0.71,4,AHIR DAHYABHAI VALABHAI,-2,-1.64
Gujarat,2007,11,157,ANKLESHWAR,GEN,PATEL JITESH JAYANTIBHAI,BJSH,612,7,0.41,,,,0.41
Gujarat,2007,11,157,ANKLESHWAR,GEN,VASHI NARENDRASINH RANADHIRSINH,LSWP,574,8,0.39,,,,0.39
Gujarat,2007,11,157,ANKLESHWAR,GEN,LAKDAWALA SHAKIL EHMAD GU.MURTUJA,IJP,469,9,0.32,,,,0.32
Gujarat,2007,11,157,ANKLESHWAR,GEN,BHANUBEN BABUBHAI CHAUHAN,LJP,257,10,0.17,,,,0.17
Gujarat,2007,11,158,JHAGADIA,ST,VASAVA CHHOTUBHAI AMARASINHBHAI,JD(U),41460,1,39.06,1,VASAVA CHHOTUBHAI,0,-3.75
Gujarat,2007,11,158,JHAGADIA,ST,VASAVA CHANDUBHAI MAGANBHAI,INC,33927,2,31.96,2,DALPATSINH VASAVA,0,3.64
Gujarat,2007,11,158,JHAGADIA,ST,VASAVA RASHMIKABEN SURESHBHAI,BJP,22983,3,21.65,3,VASAVA RAMANBHAI VECHANBHAI,0,0.37
Gujarat,2007,11,158,JHAGADIA,ST,VASAVA CHETANBHAI KANJIBHAI,BSP,7786,4,7.33,,,,7.33
Gujarat,2007,11,159,DEDIAPADA,ST,VASAVA AMARSINH RAMSINH,INC,50105,1,35.42,3,VASAVA AMARSINH RAMSINH,2,18.08
Gujarat,2007,11,159,DEDIAPADA,ST,VASAVA MAHESHBHAI CHHOTUBHAI,JD(U),27726,2,19.6,1,MAHESHBHAI CHHOTUBHAI VASAVA,-1,-11.61
Gujarat,2007,11,159,DEDIAPADA,ST,VASAVA MANJULABEN CHIMANLAL,BJP,18898,4,13.36,2,VASAVA SHANKARBHAI NAROTTAMBHAI,-2,-13.2
Gujarat,2007,11,159,DEDIAPADA,ST,VASAVA MANSINGBHAI KALIYABHAI,BSP,2262,7,1.6,,,,1.6
Gujarat,2007,11,159,DEDIAPADA,ST,TADVI SHANABHAI JESANGBHAI,GGP,1590,8,1.12,,,,1.12
Gujarat,2007,11,160,RAJPIPLA,ST,HARSHADBHAI CHUNILAL VASAVA,BJP,37722,1,36.94,1,VASAVA HARSHADBHAI CHUNILAL,0,-15.65
Gujarat,2007,11,160,RAJPIPLA,ST,VASAVA JAYANTIBHAI SAMALBHAI,INC,37091,2,36.32,2,VASAVA PREMSINH DEVJIBHAI (P. D. VASAVA),0,1.37
Gujarat,2007,11,160,RAJPIPLA,ST,TADVI KANCHANBHAI SOMABHAI,BJSH,12122,3,11.87,,,,11.87
Gujarat,2007,11,160,RAJPIPLA,ST,TADVI KANUBHAI MOHANBHAI,BSP,2807,5,2.75,,,,2.75
Gujarat,2007,11,160,RAJPIPLA,ST,VASAVA DILIPBHAI CHHOTUBHAI,JD(U),2401,6,2.35,5,VASAVA KIRANBHAI CHHATABHAI,-1,0.99
Gujarat,2007,11,160,RAJPIPLA,ST,MAHESHBHAI (MANKABHAI) SARADBHAI VASAVA,SHS,2052,7,2.01,,,,2.01
Gujarat,2007,11,160,RAJPIPLA,ST,TADVI SUBHASHBHAI JIVABHAI,LJP,1706,8,1.67,,,,1.67
Gujarat,2007,11,160,RAJPIPLA,ST,RAMDAS KANTIBHAI TADVI,SP,1404,9,1.37,6,TADVI RAMUBHAI KANTIBHAI,-3,0.07
Gujarat,2007,11,160,RAJPIPLA,ST,TADVI BHAILALBHAI BHANABHAI,LSWP,639,10,0.63,,,,0.63
Gujarat,2007,11,161,NIJHAR,ST,PARESHBHAI GOVINDBHAI VASAVA,INC,52417,1,42.38,1,VASAVA PARESHBHAI GOVINDBHAI,0,2.39
Gujarat,2007,11,161,NIJHAR,ST,GAMIT KANTILALBHAI RESHMABHAI,BJP,50749,2,41.03,2,PADVI SUBHASHBHAI ROTUBHAI,0,15.57
Gujarat,2007,11,161,NIJHAR,ST,NAYIK AJABSINGBHAI NARSINHBHAI,BJSH,2968,4,2.4,,,,2.4
Gujarat,2007,11,161,NIJHAR,ST,GAMIT MOVALYABHAI NOPARIYABHAI,BSP,2206,6,1.78,,,,1.78
Gujarat,2007,11,161,NIJHAR,ST,PADVI MAHENDRABHAI GULABSING,JD(U),2116,7,1.71,6,VASAVA UTTAMBHAI SANJYABHAI,-1,-0.76
Gujarat,2007,11,162,MANGROL,ST,VASAVA GANPATSINH VESTABHAI,BJP,64357,1,50.55,1,VASAVA GANPATBHAI VESTABHAI,0,4.89
