State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mysore,1962,3,180,UTTARAHALLI,GEN,A. V. NARASIMHA REDDY,INC,14881,2,46.47,,,,46.47
Mysore,1962,3,181,BANGALORE SOUTH,GEN,B. BASAVALINGAPPA,INC,11540,2,34.93,,,,34.93
Mysore,1962,3,181,BANGALORE SOUTH,GEN,K. CHIKKANNA,SWA,2561,3,7.75,,,,7.75
Mysore,1962,3,181,BANGALORE SOUTH,GEN,M. NARAYANAPPA,PSP,1494,4,4.52,,,,4.52
Mysore,1962,3,182,ANEKAL,GEN,R. K. PRASAD,INC,18755,1,51.65,,,,51.65
Mysore,1962,3,183,KRISHNARAJAPET,GEN,M. K. BOMME GOWDA,INC,16040,2,46.8,,,,46.8
Mysore,1962,3,184,PANDAVAPURA,GEN,B. Y. NEELEGOWDA,INC,14089,1,45.32,,,,45.32
Mysore,1962,3,184,PANDAVAPURA,GEN,D. HALAGEGOWDA,PSP,5914,3,19.02,,,,19.02
Mysore,1962,3,185,SRIRANGAPATNA,GEN,A. G. BANDIGOWDA,INC,23809,1,70.81,,,,70.81
Mysore,1962,3,186,MANDYA,GEN,K. V. SHANKARA GOWDA,INC,22639,2,45.97,,,,45.97
Mysore,1962,3,187,MALAVALLI,GEN,G. MADEGOWDA,INC,21167,1,64.1,,,,64.1
Mysore,1962,3,187,MALAVALLI,GEN,M. C. DODDAIAH,PSP,11149,2,33.76,,,,33.76
Mysore,1962,3,188,KIRUGAVALU,SC,M. MALLIKARJUNASWAMY,INC,15039,1,60.3,,,,60.3
Mysore,1962,3,188,KIRUGAVALU,SC,M. CHIKKALINGAIAH,PSP,9901,2,39.7,,,,39.7
Mysore,1962,3,189,MADDUR,GEN,H. K. VEERANNA GOWDA,INC,22313,2,46.04,,,,46.04
Mysore,1962,3,189,MADDUR,GEN,MALLAIAH,SOC,1884,3,3.89,,,,3.89
Mysore,1962,3,190,NAGAMANGALA,GEN,K. SINGARI GOWDA,INC,15050,2,43.85,,,,43.85
Mysore,1962,3,191,PALYA,GEN,H. NAGAPPA,INC,19065,2,49.91,,,,49.91
Mysore,1962,3,192,BANNUR,GEN,S. SIDDAIAH,PSP,13849,1,51.07,,,,51.07
Mysore,1962,3,192,BANNUR,GEN,T. P. BORAIAH,INC,13268,2,48.93,,,,48.93
Mysore,1962,3,193,KOLLEGAL,SC,B. BASAVIAH,INC,12721,1,60.04,,,,60.04
Mysore,1962,3,193,KOLLEGAL,SC,M. PUTTASWAMY,PSP,4729,2,22.32,,,,22.32
Mysore,1962,3,193,KOLLEGAL,SC,C. RANGANATHIAH,CPI,1554,3,7.33,,,,7.33
Mysore,1962,3,193,KOLLEGAL,SC,SETTIRAJU,JS,514,5,2.43,,,,2.43
Mysore,1962,3,194,T NARASIPUR,GEN,M. RAJASEKHARAMURTHY,INC,15469,1,47.54,,,,47.54
Mysore,1962,3,194,T NARASIPUR,GEN,J. B. MALLARADHYA,PSP,12300,2,37.8,,,,37.8
Mysore,1962,3,194,T NARASIPUR,GEN,Y. RAMABAI,JS,2936,3,9.02,,,,9.02
Mysore,1962,3,195,MYSORE CITY,GEN,K. S. SURYANARAYANA RAO,INC,7571,1,31.52,,,,31.52
Mysore,1962,3,195,MYSORE CITY,GEN,SREEKANTASHARMA,SOC,4007,2,16.68,,,,16.68
Mysore,1962,3,195,MYSORE CITY,GEN,B. A. BELLIAPA,CPI,3723,3,15.5,,,,15.5
Mysore,1962,3,195,MYSORE CITY,GEN,J. S. RAMAN,JS,3573,4,14.87,,,,14.87
Mysore,1962,3,195,MYSORE CITY,GEN,N. S. NARAYANA RAO,SWA,2541,5,10.58,,,,10.58
Mysore,1962,3,195,MYSORE CITY,GEN,VENKAMMA PALAHALLY SITARAMAIAH,PSP,1124,6,4.68,,,,4.68
Mysore,1962,3,196,MYSORE CITY NORTH,GEN,B. K. PUTTIAH,PSP,8546,1,36.59,,,,36.59
Mysore,1962,3,196,MYSORE CITY NORTH,GEN,M. J. MOHAMAD YAKUB,INC,5018,2,21.49,,,,21.49
Mysore,1962,3,196,MYSORE CITY NORTH,GEN,J. KAMALARAMAN,JS,2038,5,8.73,,,,8.73
Mysore,1962,3,196,MYSORE CITY NORTH,GEN,A. M. MOHAMAD BUDAN,SWA,1171,6,5.01,,,,5.01
Mysore,1962,3,197,MYSORE,GEN,K. PUTTASWAMY,INC,17946,1,56.13,,,,56.13
Mysore,1962,3,197,MYSORE,GEN,T. V. SRINIVASA RAO,PSP,7191,2,22.49,,,,22.49
Mysore,1962,3,197,MYSORE,GEN,M. CHIKATHAMMIAH,CPI,3403,4,10.64,,,,10.64
Mysore,1962,3,198,NANJANGUD,GEN,N. RACHAIAH,INC,14855,1,51.36,,,,51.36
Mysore,1962,3,199,BILIGERE,GEN,D. M. SIDDAIAH,INC,15417,1,81.26,,,,81.26
Mysore,1962,3,199,BILIGERE,GEN,N. C. SANJEEVAN,SWA,547,4,2.88,,,,2.88
Mysore,1962,3,200,SANTHEMARAHALLI,SC,B. RACHAIAH,INC,16796,1,53.32,,,,53.32
Mysore,1962,3,200,SANTHEMARAHALLI,SC,B. BASAVIAH,PSP,14240,2,45.21,,,,45.21
Mysore,1962,3,201,CHAMARAJANAGAR,GEN,M. C. BASAPPA,INC,18783,1,55.18,,,,55.18
Mysore,1962,3,201,CHAMARAJANAGAR,GEN,U. M. MADAPPA,PSP,15255,2,44.82,,,,44.82
Mysore,1962,3,202,GUNDLUPET,GEN,H. K. SHIVARUDRAPPA,INC,20010,2,46.78,,,,46.78
Mysore,1962,3,203,HEGGADADEVANAKOTE,SC,R. PEERANNA,SWA,14788,1,47.24,,,,47.24
Mysore,1962,3,203,HEGGADADEVANAKOTE,SC,N. RACHAIAH,INC,9942,2,31.76,,,,31.76
Mysore,1962,3,204,HUNSUR,GEN,D. DEVARAJ URS,INC,0,1,100,,,,100
Mysore,1962,3,205,KRISHNARAJANAGAR,GEN,H. M. CHANNABASAPPA,INC,18557,2,46.94,,,,46.94
Mysore,1962,3,206,PERIYAPATNA,GEN,K. M. DEVAYYA,INC,16359,1,53.99,,,,53.99
Mysore,1962,3,206,PERIYAPATNA,GEN,T. VENKATARAM,SWA,13943,2,46.01,,,,46.01
Mysore,1962,3,207,VIRAJPET,GEN,A. P. APPANNA,INC,15292,1,50.55,,,,50.55
Mysore,1962,3,207,VIRAJPET,GEN,I. R. ASRANNA,CPI,3658,3,12.09,,,,12.09
Mysore,1962,3,207,VIRAJPET,GEN,C. M. BHEEMAIAH,SWA,3496,4,11.56,,,,11.56
Mysore,1962,3,207,VIRAJPET,GEN,N. S. NANAIAH,JS,832,5,2.75,,,,2.75
Mysore,1962,3,208,MERCARA,GEN,K. MALLAPPA,INC,19914,1,49.15,,,,49.15
Mysore,1962,3,208,MERCARA,GEN,B. D. APPAIAH,SWA,9969,2,24.6,,,,24.6
Mysore,1962,3,208,MERCARA,GEN,B. N. KUTTAPPA,CPI,8062,3,19.9,,,,19.9
Mysore,1962,3,208,MERCARA,GEN,B. A. GANAPAIAH,JS,1886,4,4.65,,,,4.65
Mysore,1962,3,208,MERCARA,GEN,K. M. PODUVAL,PSP,686,5,1.69,,,,1.69
