State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Jharkhand,2014,3,HJP,81,13868225,357257,2,0,2,0.0,0,0.01,0.27,35,
Jharkhand,2014,3,HKIP,81,13868225,218129,1,0,1,0.0,0,0,0.17,36,
Jharkhand,2014,3,INC,81,13868225,10384299,62,6,42,9.67741935483871,7.41,10.46,13.97,4,INDIAN NATIONAL CONGRESS
Jharkhand,2014,3,IND,81,13868225,13868225,363,0,359,0.0,0,6.69,6.69,37,
Jharkhand,2014,3,IUML,81,13868225,1374906,7,0,7,0.0,0,0.06,0.63,38,
Jharkhand,2014,3,JBSP,81,13868225,3068600,19,1,17,5.2631578947368425,1.23,0.79,3.59,8,JAI BHARAT SAMANTA PARTY
Jharkhand,2014,3,JD(U),81,13868225,2024734,11,0,10,0.0,0,0.96,6.61,39,JANATA DAL (UNITED)
Jharkhand,2014,3,JDR,81,13868225,760757,4,0,4,0.0,0,0.02,0.34,40,
Jharkhand,2014,3,JJKM,81,13868225,397959,2,0,2,0.0,0,0.01,0.29,41,
Jharkhand,2014,3,JKKP,81,13868225,714134,4,0,4,0.0,0,0.03,0.49,42,
Jharkhand,2014,3,JKP,81,13868225,3186435,20,1,17,5.0,1.23,1.12,4.86,9,JHARKHAND PARTY
Jharkhand,2014,3,JKP(N),81,13868225,368571,2,0,2,0.0,0,0.03,0.98,43,
Jharkhand,2014,3,JKPP,81,13868225,1366925,8,0,8,0.0,0,0.15,1.49,44,
Jharkhand,2014,3,JMM,81,13868225,13548461,79,19,35,24.050632911392405,23.46,20.43,20.91,2,JHARKHAND MUKTI MORCHA
Jharkhand,2014,3,JPS,81,13868225,354871,2,0,2,0.0,0,0.01,0.57,45,
Jharkhand,2014,3,JVD,81,13868225,1581232,9,0,9,0.0,0,0.14,1.19,46,
Jharkhand,2014,3,JVM,81,13868225,12535698,73,8,55,10.95890410958904,9.88,9.99,11.05,3,JHARKHAND VIKAS MORCHA (PRAJATANTRIK)
Jharkhand,2014,3,LJP,81,13868225,147195,1,0,1,0.0,0,0.15,14.27,47,
Jharkhand,2014,3,LJVM,81,13868225,464358,3,0,3,0.0,0,0.01,0.41,48,
Jharkhand,2014,3,MCO,81,13868225,2359306,13,1,11,7.6923076923076925,1.23,1.02,6.01,10,MARXIST CO-ORDINATION
Jharkhand,2014,3,MMM,81,13868225,198767,1,0,1,0.0,0,0,0.28,49,
Jharkhand,2014,3,NCP,81,13868225,1712551,9,0,8,0.0,0,0.35,2.81,50,NATIONALIST CONGRESS PARTY
