State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Constituency_Type,Electors,N_Cand,Position,Sex,Party,Votes,Elected,Rel,Margin_Percentage,Runner,Runner_Party,Runner_Sex,Nota_Percentage,Last_Party,Last_Elected,Vote_Share_Change_pct,Turnout_Change_pct,Margin_Change_pct,Party_Change
Uttar_Pradesh,1971,5,3,61,JHANSI,49.81,53.56,General,536539,4,1,Male,INC,143137,GOVIND DASS RICHHARIA,HINDUISM,27.9,SUSHILA NAYAR,NCO,F,nan,INC,S. NAYAR,13.02,-1,13.2,
Uttar_Pradesh,1971,5,3,62,JALAUN,55.39,50.26,SC,530682,5,1,Male,INC,147731,CHOWDHARY RAM SEWAK,HINDUISM,8.81,KUNJI LAL AHIRWAR,BJS,M,nan,INC,C.R. SEWAK,11.08,-7.82,1.19,
Uttar_Pradesh,1971,5,3,63,GHATAMPUR,39.9,55.63,SC,551028,4,1,Male,INC,122302,TULA RAM,HINDUISM,37.25,MADARI LAL,SSP,M,nan,INC,T. RAM,20.96,-16.05,34.25,
Uttar_Pradesh,1971,5,3,64,BILHAUR,50.27,56.96,General,539963,8,1,Female,INC,154613,SHUSHILA ROHATGI,HINDUISM,37.44,BHAGWAT PRASAD,NCO,M,nan,INC,S. ROHTAGI,25.25,-2.11,31,
Uttar_Pradesh,1971,5,3,65,KANPUR,48.27,60.93,General,506045,15,1,Male,IND,148845,S. M. BANERJEE,HINDUISM,36.51,BABU RAM SHUKLA,BJS,M,nan,IND,S.M. BANERJI,28.59,-3.56,33.8,
Uttar_Pradesh,1971,5,3,66,ETAWAH,53.87,47.53,General,505583,6,1,Male,INC,129439,SHREE SHANKAR TEWARI,HINDUISM,21.55,ARJUN SINGH,SSP,M,nan,SSP,A. SINGH,7.19,-1.07,4.43,INC
Uttar_Pradesh,1971,5,3,67,KANNAUJ,44.68,40.91,General,568938,9,1,Male,INC,103988,S. N. MISRA,HINDUISM,16.96,RAM PRAKASH TRIPATHI,BJS,M,nan,SSP,R.M. LOHIA,7.89,-8.04,16.79,INC
Uttar_Pradesh,1971,5,3,68,FARRUKHABAD,52.12,39.84,General,549383,7,1,Male,INC,114077,AWADHESH CHANDRA SINGH,HINDUISM,11.83,RAJENDRA SINGH YADAV,BKD,M,nan,INC,A.C. SINGH,4.16,-1.96,3.01,
Uttar_Pradesh,1971,5,3,69,MAINPURI,38.7,49.98,General,532460,9,1,Male,INC,102981,MAHARAJ SINGH,HINDUISM,33.66,BADSHAH GUPTA,NCO,M,nan,INC,M. SINGH,23.56,-18.16,23.05,
Uttar_Pradesh,1971,5,3,70,KASGANJ,50.77,45.29,General,557818,6,1,Male,BJS,128288,MAHA DEEPAK SINGH,HINDUISM,5.64,MUSHIR AHMAD KHAN,INC,M,nan,INC,M.A. KHAN,13.11,-5.05,3.55,BJS
Uttar_Pradesh,1971,5,3,71,ETAH,56.19,33.59,General,514110,8,1,Male,INC,97037,ROHAN LAL,HINDUISM,5.73,MULTAN SINGH,BKD,M,nan,INC,ROHANLAL,-4.16,-0.23,0.08,
Uttar_Pradesh,1971,5,3,72,FIROZABAD,30.53,67.74,SC,535786,7,1,Male,INC,110797,CHHATRAPATI AMBESH,HINDUISM,55.21,SHIV CHARAN LAL,BKD,M,nan,SSP,S.C. LAL,32.44,-16.8,49.6,INC
Uttar_Pradesh,1971,5,3,73,AGRA,51.41,59.07,General,527702,7,1,Male,INC,160242,ACHAL SINGH,JAINISM,41.68,BABU LAL SINGHAL,BKD,M,nan,INC,S.A. SINGH,25.31,-7.51,31.91,
Uttar_Pradesh,1971,5,3,74,MATHURA,49.48,40.13,General,563279,9,1,Male,INC,111864,CHAKLESHWAR SINGH,HINDUISM,7.69,DIGAMBER SINGH CHAUDHARI,BKD,M,nan,IND,G.S.S.A.B. SINGH,-16.87,-9.71,-20.16,INC
Uttar_Pradesh,1971,5,3,75,HATHRAS,42.93,51.89,SC,548458,5,1,Male,INC,122182,CHANDRA PAL SHAILANI,HINDUISM,26.26,KARAN SINGH VERMA,BJS,M,nan,INC,"N, DEO",19.33,-8.64,23.62,
Uttar_Pradesh,1971,5,3,76,ALIGARH,60.44,48.21,General,549807,7,1,Male,BKD,160198,SHIVE KUMAR SHASTRI,HINDUISM,10.8,MOHD. YOUNUS SALEEM,INC,M,nan,IND,S.K. SHASTRI,20.45,6.34,4.14,BKD
Uttar_Pradesh,1971,5,3,77,KHURJA,37.88,62.67,SC,566810,5,1,Male,INC,134569,HARI SINGH,HINDUISM,47,RAM CHARAN,BKD,M,nan,PSP,R. CHARAN,30.33,-14.94,46.62,INC
Uttar_Pradesh,1971,5,3,78,BULANDSHAHR,54.93,39.29,General,547535,9,1,Male,INC,118161,SURENDRA PAL SINGH,HINDUISM,11.39,HIMMAT SINGH,BJS,M,nan,INC,S.P. SINGH,8.5,-4.63,4.43,
Uttar_Pradesh,1971,5,3,79,HAPUR,64.05,61.98,General,578138,7,1,Male,INC,229496,B. P. MAURYA,HINDUISM,29.37,PRAKASHVIR SHASTRI,BKD,M,nan,IND,P.V. SHASTRI,17.84,-1.91,15.22,INC
Uttar_Pradesh,1971,5,3,80,MEERUT,65.61,51.02,General,538341,12,1,Male,INC,180181,SHAH NAWAZ KHAN,ISLAM,23.16,HARI KISHAN,NCO,M,nan,SSP,M.S. BHARTI,1.88,4.75,10.08,INC
Uttar_Pradesh,1971,5,3,81,BAGHPAT,60.51,51,General,551746,6,1,Male,INC,170270,RAM CHANDRA VIKAL,HINDUISM,14.26,RAGHUVIR SINGH,BKD,M,nan,IND,R.S. SHASTRI,0.85,0.26,-14.16,INC
Uttar_Pradesh,1971,5,3,82,MUZAFFARNAGAR,69.77,54.12,General,538144,7,1,Male,CPI,203193,VIJAY PAL SINGH,HINDUISM,13.39,CHARAN SINGH,BKD,M,nan,CPI,L.A. KHAN,28.99,9.17,9.49,
Uttar_Pradesh,1971,5,3,83,KAIRANA,55.27,52.36,General,560709,8,1,Male,INC,162276,SHAFQUAT JANG,ISLAM,23.48,GHAYOOR ALI KHAN,BKD,M,nan,SSP,G.A. KHAN,25.93,-1.06,22.9,INC
Uttar_Pradesh,1971,5,3,84,SAHARANPUR,45.39,75.37,SC,541422,4,1,Male,INC,185199,SUNDER LALL,HINDUISM,59.98,RAM SINGH,NCO,M,nan,INC,S. LAL,36.16,-15.43,47.77,
Uttar_Pradesh,1971,5,3,85,DEHRA DUN,53.96,68.48,General,514650,11,1,Male,INC,190160,MULKI RAJ,HINDUISM,50.97,NITYA NAND SWAMI,BJS,M,nan,IND,K.Y. SINGH,18.65,-11.32,37.77,INC
Uttar_Pradesh,1967,4,2,1,TEHRI GARHWAL,35.07,46.75,General,462166,5,1,Male,INC,75781,M. M. SHAH,HINDUISM,25.23,G. SINGH,CPI,M,nan,INC,MANABENDRA SHAH,-53.25,35.07,-74.77,
Uttar_Pradesh,1967,4,2,2,GARHWAL,38.85,54.42,General,421277,5,1,Male,INC,89060,B. DARSHAN,HINDUISM,36.61,R. SUNDRIYAL,SWA,M,nan,INC,BHAKTA DARSHAN,6.36,2.76,12.72,
Uttar_Pradesh,1967,4,2,3,ALMORA,27.87,46.82,General,455152,3,1,Male,INC,59388,J. B. SINGH,HINDUISM,8.38,G. SINGH,BJS,M,nan,INC,JANG BAHADUR SINGH,-2,1.58,-17.21,
Uttar_Pradesh,1967,4,2,4,NAINITAL,52.38,39.67,General,438131,8,1,Male,INC,91048,K. C. PANT,HINDUISM,14.75,D. K. PANDE,IND,M,nan,INC,KRISHNA CHANDRA PANT ALIAS RAJA,-9.26,0.47,-13.22,
Uttar_Pradesh,1967,4,2,5,BIJNOR,61.99,34.53,SC,485212,8,1,Male,INC,103874,S. R. NAND,SIKHISM,10.9,S. RAM,BJS,M,nan,IND,PRAKASH VIR SHASTRI,-14.97,-1.46,-8.46,INC
Uttar_Pradesh,1967,4,2,6,AMROHA,55.89,25.75,General,488603,9,1,Male,CPI,70306,I. SAMBHALI,ISLAM,1.49,R. SINGH,BJS,M,nan,INC,HIFZUL RAHMAN,-3.57,4.27,-6.38,CPI
Uttar_Pradesh,1967,4,2,7,MORADABAD,55.23,30.4,General,467589,8,1,Male,BJS,78497,O. P. T. PURSHARTHI,HINDUISM,10.57,M. S. FAKHRI,INC,M,nan,REP,MUZAFFAR,1.16,-2.35,5.48,BJS
Uttar_Pradesh,1967,4,2,8,RAMPUR,64.52,52.31,General,499114,3,1,Male,SWA,168447,N. S. Z. A. KHAN,ISLAM,15.18,S. KETU,BJS,M,nan,INC,AHMAD MAHDI,5.4,17.71,-6.94,SWA
Uttar_Pradesh,1967,4,2,9,BUDAUN,57.09,37.94,General,509445,7,1,Male,BJS,110341,O. SINGH,HINDUISM,19.14,A. HARVANI,INC,M,nan,INC,ANSAR HARVANI,5.52,9.51,10.01,BJS
Uttar_Pradesh,1967,4,2,10,AONLA,51.85,31.63,General,513149,8,1,Female,INC,84151,S. SHYAM,HINDUISM,0.43,B.R. SINGH,BJS,M,nan,JS,OMKAR SINGH,-0.62,-0.72,-7.47,INC
Uttar_Pradesh,1967,4,2,11,BAREILLY,57.66,41.85,General,467013,5,1,Male,BJS,112698,B. B. LAL,HINDUISM,15.09,S. CHANDRA,INC,M,nan,JS,BRIJRAJ SINGH,9.15,9.56,8.98,BJS
Uttar_Pradesh,1967,4,2,12,PILIBHIT,50.28,28.24,General,499546,8,1,Male,PSP,70927,M. SWAROOP,HINDUISM,1.63,M. S. H. KHAN,INC,M,nan,PSP,MOHAN SWAROOP,-1.38,2.52,-0.57,
Uttar_Pradesh,1967,4,2,13,SHAHJAHANPUR,46.49,16.71,General,515295,12,1,Male,INC,40031,P. K. KHANNA,HINDUISM,1.29,M. S. KHAN,IND,M,nan,IND,LAKHAN DAS,-23.2,6.6,-9.51,INC
Uttar_Pradesh,1967,4,2,14,KHERI,44.9,33.82,General,509557,4,1,Male,INC,77369,B. VERMA,HINDUISM,0.59,Y. D. SINGH,BJS,M,nan,INC,BALGOVIND,-12.6,3.2,-19.92,
Uttar_Pradesh,1967,4,2,15,SHAHABAD,49.26,33.32,General,510622,10,1,Male,BJS,83811,J. B. SINGH,HINDUISM,0.6,N. R. PRASAD,INC,M,nan,JS,GOKARAN,-9.85,4.3,-3.7,BJS
Uttar_Pradesh,1967,4,2,16,SITAPUR,51.14,39.43,General,509509,7,1,Male,BJS,102742,S. NAND,HINDUISM,10.01,JAGANNATH,INC,M,nan,JS,SURAJ LAL,3.54,6.13,8.42,BJS
Uttar_Pradesh,1967,4,2,17,MISHRIKH,44.88,30.11,SC,521651,6,1,Male,INC,70476,S. PRASAD,HINDUISM,2.11,G. PRASAD,BJS,M,nan,INC,KINDAR LAL,-8.46,3.62,-10.4,
Uttar_Pradesh,1967,4,2,18,HARDOI,50.7,31.6,SC,506407,8,1,Male,INC,81126,K. LAL,HINDUISM,6.84,P. LAL,BJS,M,nan,JS,YUVRAJ DUTT SINGH,-12.01,4.21,3.38,INC
Uttar_Pradesh,1967,4,2,19,LUCKNOW,55.27,36.55,General,458070,8,1,Male,IND,92535,A. N. MULLA,HINDUISM,8.28,V. R. MOHAN,INC,M,nan,INC,KRISHNA DEO ALIAS MUNNOO,-2.42,13.87,-15.17,IND
Uttar_Pradesh,1967,4,2,20,MOHANLALGANJ,46.69,41.36,SC,467551,5,1,Female,INC,90283,G. DEVI,HINDUISM,16.4,R. BAKSH,BJS,M,nan,INC,GANGA DEVI,-1.56,2.32,-7.7,
Uttar_Pradesh,1967,4,2,21,UNNAO,46.07,39.42,General,516659,5,1,Male,INC,93820,K. DEV,HINDUISM,14.45,K. SINGH,PSP,M,nan,INC,B. K. DHAON,-11.03,-10.63,1.47,
Uttar_Pradesh,1967,4,2,22,RAE BARELI,54.25,55.19,General,479640,8,1,Female,INC,143602,I. N. GANDHI,HINDUISM,35.24,B. C. SETH,IND,M,nan,INC,BAIJNATH KUREEL,16.52,6.81,28.11,
Uttar_Pradesh,1967,4,2,23,PRATAPGARH,44.35,47.82,General,484834,6,1,Male,INC,102825,R. D. SINGH,HINDUISM,10.09,B. SINGH,SSP,M,nan,INC,RAJA DINESH SINGH,-1.04,-1.62,-7.67,
Uttar_Pradesh,1967,4,2,24,AMETHI,34.94,35.81,General,505259,6,1,Male,INC,63231,V. D. BAJPAI,HINDUISM,2.08,G. PRASAD,BJS,M,nan,JS,AJIT PRATAP SINGH,-12.16,-16,-9.71,INC
Uttar_Pradesh,1967,4,2,25,SULTANPUR,42.41,56.05,General,527773,4,1,Male,INC,125453,G. SAHAI,HINDUISM,20.56,J. K. AGARWAL,BJS,M,nan,INC,KUNWAR RANANJAI SINGH,7.75,1.7,-10.58,
Uttar_Pradesh,1967,4,2,26,AKBARPUR,54.41,36.7,SC,496721,4,1,Male,RPI,99198,R. J. RAM,HINDUISM,1.3,P. LAL,INC,M,nan,INC,KUNWAR KRISHNA,-17.01,13.11,-18.59,RPI
Uttar_Pradesh,1967,4,2,27,FAIZABAD,50.66,37.41,General,440689,4,1,Male,INC,83532,R. K. SINHA,HINDUISM,7.57,C. B. AGARWALA,BJS,M,nan,INC,PANNA LAL,-1.87,2.92,-14.45,
Uttar_Pradesh,1967,4,2,28,RAMSANEHIGHAT,44.31,41.25,SC,490633,3,1,Male,INC,89685,B. KUREEL,HINDUISM,6.2,S. KAILASH,SSP,M,nan,INC,BRIJ BASI LAL,1.11,-3.04,0.46,
Uttar_Pradesh,1967,4,2,29,BARA BANKI,52.75,41.38,General,541714,4,1,Male,SSP,118233,R. S. YADAV,HINDUISM,4.68,H. K. KIDWAI,INC,M,nan,INC,SWAMI RAMA NAND,4.94,5.23,3.71,SSP
Uttar_Pradesh,1967,4,2,30,KAISARGANJ,45.83,51.53,General,492785,4,1,Female,BJS,116371,S. NAYAR,HINDUISM,31.18,B. KUNWAR,SWA,M,nan,SOC,RAM SEWAK YADAV,17.28,-5.89,31.04,BJS
Uttar_Pradesh,1967,4,2,31,BAHRAICH,43.35,47.48,General,486826,4,1,Male,BJS,100203,K. K. NAYAR,HINDUISM,22.1,B. L. AGARWAL,INC,M,nan,SWA,BASANT KUNWARI,-14.03,-1.12,-0.92,BJS
Uttar_Pradesh,1967,4,2,32,BALRAMPUR,52.77,50.48,General,534711,3,1,Male,BJS,142446,A. BEHARI,HINDUISM,11.25,S. JOSHI,INC,F,nan,SWA,KUNWAR RAM SINGH,5.72,14.76,9.93,BJS
Uttar_Pradesh,1967,4,2,33,GONDA,50.02,45.31,General,462900,3,1,Female,INC,104904,S. KRIPALANI,HINDUISM,5.04,K. D. R. PANDEY,SWA,M,nan,INC,SUBHADRA JOSHI,1.98,-0.56,4.17,
Uttar_Pradesh,1967,4,2,34,BASTI,46.51,38.86,SC,490438,5,1,Male,INC,88637,S. NARAIN,HINDUISM,8.24,R. PIAREY,BJS,M,nan,INC,RAM RATAN GUPTA,-2.33,1.58,7.99,
Uttar_Pradesh,1967,4,2,35,DOMARIAGANJ,56.29,46.06,General,495854,3,1,Male,BJS,128569,N. S. SHARMA,HINDUISM,10.75,K. D. MALVIYA,INC,M,nan,INC,KESHAVA DEVA MALAVIYA,1.48,7.15,1.45,BJS
Uttar_Pradesh,1967,4,2,36,KHALILABAD,54.45,45.14,General,506466,4,1,Male,BJS,124489,R. SINGH,HINDUISM,7.85,K. SHANKER,INC,M,nan,INC,KRIPA SHANKER,7.94,4.81,7.09,BJS
Uttar_Pradesh,1967,4,2,37,BANSGAON,44.08,41.26,SC,493512,4,1,Male,SSP,89770,MOLAHU,HINDUISM,3.96,M. PRASAD,INC,M,nan,INC,SHEO NARAIN,-10.94,-2.99,-24.19,SSP
Uttar_Pradesh,1967,4,2,38,GORAKHPUR,58.26,47.99,General,434485,5,1,Male,IND,121490,D. V. NATH,HINDUISM,16.87,S. L. SAXENA,INC,M,nan,INC,MAHADEO PRASAD,5.66,19.92,-11.61,IND
Uttar_Pradesh,1967,4,2,39,MAHARAJGANJ,51.04,40.13,General,463161,6,1,Male,INC,94864,M. PRASAD,HINDUISM,19.76,R. RATAN,BJS,M,nan,INC,SINHASAN SINGH,6.26,2.27,18.14,
Uttar_Pradesh,1967,4,2,40,PADRAUNA,49.42,41.01,General,505919,4,1,Male,INC,102527,K. N. PANDEY,HINDUISM,5.37,RAMESHWAR,BJS,M,nan,INC,MAHADEO PRASAD,-11.69,4.16,-8.08,
Uttar_Pradesh,1967,4,2,41,DEORIA,50.82,40.92,General,512391,5,1,Male,INC,106557,B. RAI,HINDUISM,13.43,RAMESHWAR,SSP,M,nan,INC,KASHI NATH PANDEY,-9.89,0.5,-17.19,
Uttar_Pradesh,1967,4,2,42,SALEMPUR,51,32.97,General,515742,7,1,Male,INC,86702,V. PANDEY,HINDUISM,9.24,R. NARESH,SSP,M,nan,INC,VAISHWANATH,-7.17,2.9,-0.39,
Uttar_Pradesh,1967,4,2,43,BALLIA,48.12,26.65,General,504162,13,1,Male,INC,64643,C. PRASAD,HINDUISM,8.13,RAMESHWAR,SSP,M,nan,INC,VISHWANATH PANDEY,-6.52,4.22,-4.11,
Uttar_Pradesh,1967,4,2,44,GHOSI,55.39,24.76,General,501984,6,1,Male,CPI,68850,J. BAHADUR,HINDUISM,1.54,P. B. B. MISRA,INC,M,nan,INC,RAM HARKH,-10.44,6.99,-3.84,CPI
Uttar_Pradesh,1967,4,2,45,AZAMGARH,47.98,37.28,General,495837,5,1,Male,INC,88690,C. JEET,HINDUISM,8.89,V. RAI,SSP,M,nan,PSP,VISHRAM PRASAD,-0.21,1.78,-1.29,INC
Uttar_Pradesh,1967,4,2,46,LALGANJ,46.9,40.34,SC,507852,4,1,Male,INC,96084,R. DHAN,HINDUISM,15.47,V. PRASAD,SSP,M,nan,CPI,JAI BAHADUR,10.07,-7.61,11.79,INC
Uttar_Pradesh,1967,4,2,47,MACHHLISHAHR,47.72,46.38,General,503271,6,1,Male,INC,111377,MAGESHWAR,HINDUISM,12.86,Y. D. DUBEY,BJS,M,nan,INC,MURLI MANOHAR,-3.75,-2.07,-4.03,
Uttar_Pradesh,1967,4,2,48,JAUNPUR,52.42,60.23,General,515153,5,1,Male,INC,162644,R. DEO,HINDUISM,30.76,K. SHRIPAL,BJS,M,nan,CPI,SARJOO PANDEY,21.45,0.78,26.9,INC
Uttar_Pradesh,1967,4,2,49,SAIDPUR,49.74,30.84,SC,516279,6,1,Male,INC,79201,S. NATH,HINDUISM,5.23,R. J. RAM,BJS,M,nan,INC,VISWANATH SINGH GAHMARI,-5.88,-2.85,-12.34,
Uttar_Pradesh,1967,4,2,50,GHAZIPUR,52.84,35.81,General,498188,7,1,Male,CPI,94266,S. PANDEY,HINDUISM,1.23,V. S. GAHMARI,INC,M,nan,JS,BRAHMJEET,-7.94,-5.06,-2.09,CPI
Uttar_Pradesh,1967,4,2,51,CHANDAULI,55.2,31.73,General,481980,5,1,Male,SSP,84409,NIHAL,HINDUISM,0.6,T. NARAIN,INC,M,nan,INC,GANPAT RAM,-11.44,0.41,-8.72,SSP
Uttar_Pradesh,1967,4,2,52,VARANASI,56.82,37.55,General,495870,5,1,Male,CPM,105784,S. N. SINGH,HINDUISM,6.45,R. SINGH,INC,M,nan,INC,RAGHUNATH SINGH,-2.45,-4.12,-11.09,CPM
Uttar_Pradesh,1967,4,2,53,ROBERTSGANJ,46.98,46.05,SC,500334,3,1,Male,INC,108240,R. SWARUP,HINDUISM,7.39,SARBAJIT,BJS,M,nan,INC,BAL KRISHNA,9.05,-7.5,6.61,
Uttar_Pradesh,1967,4,2,54,MIRZAPUR,57.38,38.32,General,507113,4,1,Male,BJS,111512,V. NARAIN,HINDUISM,5.94,S. MISRA,INC,M,nan,INC,RAM SARUP,-9.28,15.01,-8.83,BJS
Uttar_Pradesh,1967,4,2,55,PHULPUR,46.03,42.85,General,483204,6,1,Female,INC,95306,V. L. PANDIT,HINDUISM,16.27,JANESHWAR,SSP,M,nan,INC,SHYAMDHAR MISRA,4.43,-10.08,9.38,
Uttar_Pradesh,1967,4,2,56,ALLAHABAD,49.32,49.23,General,470006,3,1,Male,INC,114131,H. KRISHNA,HINDUISM,7.14,S. JAISWAL,SSP,M,nan,INC,JAWAHAR LAL NEHRU,-12.39,2.17,-26.32,
Uttar_Pradesh,1967,4,2,57,CHAIL,40.37,42.73,SC,498035,4,1,Male,INC,85916,M. DIN,HINDUISM,12.9,C.C. LAL,IND,M,nan,INC,LAL BAHADUR SHASTRI,-15.34,-12.64,-16.08,
Uttar_Pradesh,1967,4,2,58,FATEHPUR,46.39,40.91,General,535616,4,1,Male,INC,101649,S.B. SINGH,HINDUISM,10.29,B.L. VERMA,IND,M,nan,INC,MASURIYA DIN,-1.5,8.24,-11.08,
Uttar_Pradesh,1967,4,2,59,BANDA,45.07,28.55,General,513136,5,1,Male,CPI,66042,JAGESHWAR,HINDUISM,3.23,A.P. MISRA,BJS,M,nan,IND,GAURI SHANKAR ALIAS GAURI BABU,-24.36,5.49,-13.73,CPI
Uttar_Pradesh,1967,4,2,60,HAMIRPUR,53.21,54.13,General,480478,3,1,Male,BJS,138382,S.B. JI,HINDUISM,23.13,M.L. DWIVEDI,INC,M,nan,INC,SAVITRI NIGAM,17.51,23.36,12.22,BJS
Uttar_Pradesh,1967,4,2,61,JHANSI,50.81,40.54,General,500450,4,1,Female,INC,103073,S. NAYAR,HINDUISM,14.7,R. KHERA,BJS,M,nan,INC,MANNOO LAL DWIVEDI,-7.32,-0.02,1.37,
Uttar_Pradesh,1967,4,2,62,JALAUN,63.21,39.18,SC,500897,5,1,Male,INC,124040,C.R. SEWAK,HINDUISM,7.62,P.L. AHIRWAR,BJS,M,nan,INC,SHUSHILA NAYAR,-6.23,16.64,1.99,
Uttar_Pradesh,1967,4,2,63,GHATAMPUR,55.95,34.67,SC,509217,7,1,Male,INC,98771,T. RAM,HINDUISM,3,M. LAL,SSP,M,nan,INC,RAM SEWAK,-7.95,0.42,-11.97,
Uttar_Pradesh,1967,4,2,64,BILHAUR,52.38,31.71,General,493276,6,1,Female,INC,81936,S. ROHTAGI,HINDUISM,6.44,B. SINGH,PSP,M,nan,INC,TULA RAM,-9.52,4.63,-3.96,
Uttar_Pradesh,1967,4,2,65,KANPUR,51.83,32.34,General,464670,12,1,Male,IND,77882,S.M. BANERJI,HINDUISM,2.71,G. DUTT,INC,M,nan,IND,S. M. BANERJEE,-20.87,-2.06,-19.53,
Uttar_Pradesh,1967,4,2,66,ETAWAH,54.94,40.34,General,482147,9,1,Male,SSP,106857,A. SINGH,HINDUISM,17.12,G.N. DIXIT,INC,M,nan,INC,BRIJ BEHARI MEHROTRA,11.48,5.53,14.47,SSP
Uttar_Pradesh,1967,4,2,67,KANNAUJ,52.72,33.02,General,537550,5,1,Male,SSP,93578,R.M. LOHIA,HINDUISM,0.17,S.N. MISRA,INC,M,nan,INC,GOPI NATH DIKSHIT,5.38,-3.38,-1.14,SSP
Uttar_Pradesh,1967,4,2,68,FARRUKHABAD,54.08,35.68,General,517331,7,1,Male,INC,99835,A.C. SINGH,HINDUISM,8.82,D.R. SHAKYA,BJS,M,nan,INC,MUL CHAND,2.72,3.25,2.91,
Uttar_Pradesh,1967,4,2,69,MAINPURI,56.86,26.42,General,498845,12,1,Male,INC,74952,M. SINGH,HINDUISM,10.61,P.S. CHAUHAN,BJS,M,nan,INC,PREM KISHAN KHANNA,-3.48,2.1,4.42,
Uttar_Pradesh,1967,4,2,70,KASGANJ,55.82,32.18,General,522973,7,1,Male,INC,93928,M.A. KHAN,ISLAM,2.09,S. CHANDRA,BJS,M,nan,INC,BADSHAH GUPTA,10.25,-0.44,1.75,
Uttar_Pradesh,1967,4,2,71,ETAH,56.42,37.75,General,482836,4,1,Male,INC,102847,ROHANLAL,HINDUISM,5.65,R. SINGH,BJS,M,nan,HMS,BISHAN CHANDRA SETH,12.65,2.93,0.93,INC
Uttar_Pradesh,1967,4,2,72,FIROZABAD,47.33,35.3,SC,500659,6,1,Male,SSP,83638,S.C. LAL,HINDUISM,5.61,C. AMBESH,INC,M,nan,SWA,KRISHNAPAL SINGH RAO,-1.04,-8.4,-4.22,SSP
Uttar_Pradesh,1967,4,2,73,AGRA,58.92,33.76,General,481694,12,1,Male,INC,95828,S.A. SINGH,JAINISM,9.77,H. RANI,BJS,F,nan,INC,SHAMBHU NATH CHATURVEDI,4.06,10.99,3.64,
Uttar_Pradesh,1967,4,2,74,MATHURA,59.19,57,General,512124,5,1,Male,IND,172785,G.S.S.A.B. SINGH,HINDUISM,27.85,D.S. CHAUDHARY,INC,M,nan,INC,SETH ACHAL SINGH,8.72,-2.42,7.48,IND
Uttar_Pradesh,1967,4,2,75,HATHRAS,51.57,32.56,SC,523727,5,1,Male,INC,87947,"N, DEO",HINDUISM,2.64,C.P. SHEILANI,IND,M,nan,INC,CHAUDHARI DIGAMBER SINGH,-0.31,-0.18,-8.68,
Uttar_Pradesh,1967,4,2,76,ALIGARH,54.1,27.76,General,514626,8,1,Male,IND,77284,S.K. SHASTRI,HINDUISM,6.66,R.M. PRATAP,IND,M,nan,REP,JOTI SARUP,-7.86,0.05,5.56,IND
