Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct,State_Name
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,9011,1,0,0,0,1,0,0,0,0,0,0,ASP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,1365,4,0,0,0,4,0,0,0,0,0,0,BHBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,9076,1,0,0,0,1,0,0,0,0,0,0,BJBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,1605,29,14,2,14,11,4,14,9,8,6,1,BJP,30.43,#ff9933,73.68,14 (73.68%),42.86,42.86% (6/14),50,50.0% (1/2),52.94,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,9427,1,0,0,0,1,0,0,0,0,0,0,BMM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,1731,1,0,0,0,0,0,1,0,0,0,0,BMSM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,16651,28,0,1,1,25,1,2,1,1,0,0,BSP,2.17,#003399,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),5.88,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,2444,3,0,0,0,3,0,0,0,0,0,0,CPI,0,#ff3300,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,14635,1,0,0,0,1,0,0,0,0,0,0,CPM,0,#991f00,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,3129,13,0,0,1,12,1,0,0,0,0,0,GGP,2.17,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,3146,13,0,0,0,13,0,0,0,0,0,0,GMS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,3430,3,0,0,0,3,0,0,0,0,0,0,IJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,3482,28,5,2,9,14,4,10,7,4,4,0,INC,19.57,#138808,26.32,5 (26.32%),80,80.0% (4/5),0,0.0% (0/2),41.18,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,10809,213,0,0,11,192,15,6,0,0,0,0,IND,23.91,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,3975,1,0,0,0,1,0,0,0,0,0,0,IVD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,11002,2,0,1,0,1,1,0,0,0,0,0,JD(U),0,#90f887,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,4653,1,0,0,0,1,0,0,0,0,0,0,JMM,0,#1DA21E,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,5029,15,0,0,1,12,2,1,0,0,0,0,LJP,2.17,#0094DE,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,11492,1,0,0,0,1,0,0,0,0,0,0,LKSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,5160,1,0,0,0,1,0,0,0,0,0,0,LPSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,5501,1,0,0,0,0,1,0,0,0,0,0,MUL,0,#006600,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,6192,5,0,0,0,5,0,0,0,0,0,0,PRSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,6447,5,0,1,1,4,1,0,0,0,0,0,RDMP,2.17,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,12103,2,0,1,1,1,0,1,0,0,0,0,RJD,2.17,#cc0066,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,12157,1,0,0,0,1,0,0,0,0,0,0,RKSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,6911,1,0,0,0,1,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,12285,13,0,0,2,9,3,1,0,0,0,0,RPI(A),4.35,#1c0ea0,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,7113,1,0,0,0,1,0,0,0,0,0,0,RPI(D),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,7182,1,0,0,0,1,0,0,0,0,0,0,RPIE,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,6825,2,0,0,0,2,0,0,0,0,0,0,RSMD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,6394,1,0,0,1,0,1,0,0,0,0,0,RWS,2.17,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,18691,3,0,0,1,2,0,1,0,0,0,0,SHS,2.17,#EA5A03,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,7425,18,0,3,2,13,4,1,0,0,0,0,SP,4.35,#990000,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/3),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,12906,3,0,0,0,3,0,0,0,0,0,0,SVSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,12954,1,0,1,1,0,1,0,0,0,0,0,SWJP,2.17,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Madhya_Pradesh
15,429,19,10,29,12,1,46,351,40,38,17,13,2009,8610,1,0,0,0,1,0,0,0,0,0,0,YVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Madhya_Pradesh
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,268,4,0,0,0,2,2,0,0,0,0,0,ABHM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,8736,1,0,0,0,1,0,0,0,0,0,0,ABMP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3040,1,0,0,0,1,0,0,0,0,0,0,AIFB,0,#DA0000,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,840,4,0,0,0,3,0,1,0,0,0,0,ANC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,873,6,0,0,1,5,0,1,0,0,0,0,ARP,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,988,2,0,0,0,2,0,0,0,0,0,0,AUDF,0,#0752dc,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,1875,39,0,1,2,36,1,2,0,0,0,0,BBM,2.25,#0c58a9,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,1605,25,8,1,13,10,7,8,3,3,5,0,BJP,14.61,#ff9933,25.81,8 (25.81%),62.5,62.5% (5/8),0,0.0% (0/1),14.29,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,1731,3,0,0,1,2,0,1,0,0,0,0,BMSM,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,1090,2,0,0,0,2,0,0,0,0,0,0,BREM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,16651,47,1,4,3,41,3,3,0,0,0,0,BSP,3.37,#003399,3.23,1 (3.23%),0,0.0% (0/1),0,0.0% (0/4),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,9674,1,0,0,0,1,0,0,0,0,0,0,BUDM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,9677,1,0,0,0,0,1,0,1,0,0,0,BVA,0,#0a6003,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),4.76,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,2444,3,0,0,0,3,0,0,0,0,0,0,CPI,0,#ff3300,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,14635,2,0,0,1,0,0,2,0,0,0,0,CPM,1.12,#991f00,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10184,11,0,0,0,11,0,0,0,0,0,0,DESEP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10225,1,0,0,0,1,0,0,0,0,0,0,DPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3129,5,0,0,1,4,0,1,0,0,0,0,GGP,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3146,2,0,0,0,2,0,0,0,0,0,0,GMS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10341,3,0,0,1,2,0,1,0,0,0,0,HJP,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10396,1,0,0,0,1,0,0,0,0,0,0,IBSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3430,2,0,0,0,2,0,0,0,0,0,0,IJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3482,25,9,1,14,9,6,10,5,5,8,1,INC,15.73,#138808,29.03,9 (29.03%),88.89,88.89% (8/9),100,100.0% (1/1),23.81,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10809,410,1,0,26,369,27,14,0,0,1,0,IND,29.21,#808080,3.23,1 (3.23%),100,100.0% (1/1),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,3952,4,0,0,0,3,1,0,0,0,0,0,IUML,0,#006600,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,10979,4,0,0,0,4,0,0,0,0,0,0,JD(S),0,#166F46,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,4007,1,0,0,0,1,0,0,0,0,0,0,JGP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,4653,1,0,0,0,1,0,0,0,0,0,0,JMM,0,#1DA21E,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,4406,1,0,0,1,0,0,1,0,0,0,0,JP,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,4180,2,0,0,0,2,0,0,0,0,0,0,JSS,0,#b355df,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,4894,17,0,0,0,15,2,0,0,0,0,0,KKJHS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11376,19,0,0,1,18,1,0,0,0,0,0,KM,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,5029,1,0,0,0,1,0,0,0,0,0,0,LJP,0,#0094DE,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11491,1,0,1,0,0,0,1,0,0,0,0,LKSGM,0,#9c6f73,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11558,1,0,0,0,1,0,0,0,0,0,0,LVKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11633,11,0,0,0,11,0,0,0,0,0,0,MNS,0,#FF9933,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,16966,5,0,0,1,4,1,0,0,0,0,0,NBNP,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,5792,21,3,1,6,12,3,6,6,4,1,1,NCP,6.74,#99003d,9.68,3 (9.68%),33.33,33.33% (1/3),100,100.0% (1/1),28.57,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11785,1,0,0,0,1,0,0,0,0,0,0,NELU,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,5622,1,0,0,0,1,0,0,0,0,0,0,NLHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11876,1,0,0,1,0,1,0,0,0,0,0,PG,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6057,1,0,0,0,1,0,0,0,0,0,0,PPIS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6298,2,0,0,0,2,0,0,0,0,0,0,PPOI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6067,6,0,1,0,5,1,0,0,0,0,0,PRBP,0,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11942,22,0,0,3,19,3,0,0,0,0,0,PRCP,3.37,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,11947,2,0,0,0,2,0,0,0,0,0,0,PRPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6232,1,0,0,0,1,0,0,0,0,0,0,PTSS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12103,1,0,0,0,1,0,0,0,0,0,0,RJD,0,#cc0066,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12157,2,0,0,0,1,0,1,0,0,0,0,RKSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6935,6,0,0,0,6,0,0,0,0,0,0,RP(K),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6911,1,0,0,0,1,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12285,1,1,0,1,0,0,1,0,0,0,0,RPI(A),1.12,#1c0ea0,3.23,1 (3.23%),0,0.0% (0/1),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,7113,2,0,0,1,1,0,1,0,0,0,0,RPI(D),1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,14880,1,0,0,0,1,0,0,0,0,0,0,RPI(KH),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,7182,5,0,0,0,5,0,0,0,0,0,0,RPIE,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12350,1,0,0,0,1,0,0,0,0,0,0,RPPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6792,29,0,1,2,27,1,1,0,0,0,0,RSPS,2.25,#3a4d83,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6362,1,0,0,0,1,0,0,0,0,0,0,RVNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,6394,1,0,0,1,0,0,1,0,0,0,0,RWS,1.12,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,18721,1,0,0,0,1,0,0,0,0,0,0,SBSP,0,#8472dc,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,18691,22,8,0,8,13,3,6,5,4,6,0,SHS,8.99,#EA5A03,25.81,8 (25.81%),75,75.0% (6/8),nan,nan% (0/0),23.81,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,7425,10,0,0,0,10,0,0,0,0,0,0,SP,0,#990000,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,8197,4,0,0,0,4,0,0,0,0,0,0,STBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12904,1,0,0,0,1,0,0,0,0,0,0,SVRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12954,1,0,0,0,1,0,0,0,0,0,0,SWJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12961,1,0,0,0,1,0,0,1,1,0,0,SWP,0,#b7ae02,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),4.76,Maharashtra
15,819,31,21,48,11,2,89,692,64,63,21,17,2009,12976,1,0,0,0,1,0,0,0,0,0,0,THPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Maharashtra
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,1605,2,0,0,1,1,1,0,0,0,0,0,BJP,16.67,#ff9933,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,2444,1,0,0,1,0,1,0,0,0,0,0,CPI,16.67,#ff3300,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,3482,2,1,0,1,1,1,0,1,1,1,0,INC,16.67,#138808,50,1 (50.0%),100,100.0% (1/1),nan,nan% (0/0),100,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,10809,5,0,0,1,3,2,0,0,0,0,0,IND,16.67,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,5029,1,0,0,0,0,1,0,0,0,0,0,LJP,0,#0094DE,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,14852,1,0,1,1,0,1,0,0,0,0,0,MPP,16.67,#b7ae02,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,5792,1,0,0,0,1,0,0,0,0,0,0,NCP,0,#99003d,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,6038,1,1,0,1,0,1,0,0,0,0,0,PDA,16.67,,50,1 (50.0%),0,0.0% (0/1),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,6431,1,0,0,0,1,0,0,0,0,0,0,RBCP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,16,2,1,2,1,0,6,8,8,0,1,1,2009,12103,1,0,0,0,1,0,0,0,0,0,0,RJD,0,#cc0066,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Manipur
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,8774,1,0,0,0,1,0,0,0,0,0,0,ACNC,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,2444,1,0,0,0,0,0,1,0,0,0,0,CPI,nan,#ff3300,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,3208,1,0,0,0,1,0,0,0,0,0,0,HSPDP,nan,#8e4e67,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,3482,2,0,0,0,2,0,0,1,1,0,0,INC,nan,#138808,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),50,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,10809,3,0,0,0,3,0,0,0,0,0,0,IND,nan,#808080,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,5413,1,0,0,0,1,0,0,0,0,0,0,MDP,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,5792,1,0,0,0,1,0,0,1,1,0,0,NCP,nan,#99003d,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),50,Meghalaya
15,11,0,0,2,0,0,0,10,0,1,2,2,2009,8377,1,0,0,0,1,0,0,0,0,0,0,UDP,nan,#D1141A,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Meghalaya
15,4,0,0,1,0,0,1,1,2,1,1,0,2009,3482,1,0,0,0,0,1,0,1,0,0,0,INC,0,#138808,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),100,Mizoram
15,4,0,0,1,0,0,1,1,2,1,1,0,2009,10809,2,0,0,1,0,1,1,0,0,0,0,IND,100,#808080,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Mizoram
15,4,0,0,1,0,0,1,1,2,1,1,0,2009,5792,1,0,0,0,1,0,0,0,0,0,0,NCP,0,#99003d,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Mizoram
15,3,0,0,1,0,0,2,1,1,1,1,1,2009,18228,1,0,0,1,0,1,0,0,0,0,0,AITC,50,#4285F4,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Nagaland
15,3,0,0,1,0,0,2,1,1,1,1,1,2009,3482,1,0,0,1,0,0,1,0,0,0,0,INC,50,#138808,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Nagaland
15,3,0,0,1,0,0,2,1,1,1,1,1,2009,5552,1,0,0,0,1,0,0,1,1,0,0,NPF,0,#DA251D,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),100,Nagaland
15,157,16,5,21,9,3,33,108,16,33,13,8,2009,9079,18,5,4,6,8,1,9,8,5,5,3,BJD,18.18,#4df43e,31.25,5 (31.25%),100,100.0% (5/5),75,75.0% (3/4),61.54,Odisha
