State_Name,Year,Assembly_No,Party,Sub_Region,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Assam,2016,14,INC,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,1,0,1.3,20.0,18
Assam,2016,14,INC,LOWER ASSAM,36,11,7,3.9,30.56,14
Assam,2016,14,INC,NORTH ASSAM,19,1,2,0.07,5.26,22
Assam,2016,14,INC,SOUTHERN ASSAM (BARAK VALLEY),15,3,2,1.63,20.0,19
Assam,2016,14,INC,UPPER ASSAM,28,5,1,1.2,17.86,20
Assam,2016,14,IND,CENTRAL ASSAM,53,0,51,0,0.0,53
Assam,2016,14,IND,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),6,0,3,0,0.0,54
Assam,2016,14,IND,LOWER ASSAM,137,0,126,0,0.0,55
Assam,2016,14,IND,NORTH ASSAM,77,0,74,0,0.0,56
Assam,2016,14,IND,SOUTHERN ASSAM (BARAK VALLEY),122,0,121,0,0.0,57
Assam,2016,14,IND,UPPER ASSAM,101,1,98,0.24,0.99,23
Assam,2016,14,IUML,LOWER ASSAM,1,0,1,0,0.0,58
Assam,2016,14,JCPB,LOWER ASSAM,1,0,1,0,0.0,59
Assam,2016,14,JD(U),NORTH ASSAM,2,0,2,0,0.0,60
Assam,2016,14,JD(U),SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,61
Assam,2016,14,JD(U),UPPER ASSAM,1,0,1,0,0.0,62
Assam,2016,14,JDP,LOWER ASSAM,1,0,1,0,0.0,63
Assam,2016,14,JDP,UPPER ASSAM,1,0,1,0,0.0,64
Assam,2016,14,JMBP,CENTRAL ASSAM,2,0,2,0,0.0,65
Assam,2016,14,JMBP,LOWER ASSAM,2,0,2,0,0.0,66
Assam,2016,14,JMBP,NORTH ASSAM,2,0,2,0,0.0,67
Assam,2016,14,JNCP,CENTRAL ASSAM,3,0,3,0,0.0,68
Assam,2016,14,JNCP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),3,0,3,0,0.0,69
Assam,2016,14,JNCP,LOWER ASSAM,3,0,3,0,0.0,70
Assam,2016,14,JNCP,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,71
Assam,2016,14,JNCP,UPPER ASSAM,7,0,7,0,0.0,72
