State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mizoram,2003,9,31,LUNGPHO,ST,K. LALNUNMAWIA,MNF,2150,3,23.34,3,THANGKHUMA,0,2.23
Mizoram,2003,9,31,LUNGPHO,ST,VANLALENMAWIA,ZNP,1447,4,15.71,,,,15.71
Mizoram,2003,9,31,LUNGPHO,ST,LALCHHUANA,JD(U),34,5,0.37,,,,0.37
Mizoram,2003,9,32,TLUNGVEL,ST,SAINGHAKA,INC,2712,1,30.81,2,DR. H. THANSANGA,1,0.99
Mizoram,2003,9,32,TLUNGVEL,ST,LALTHANGLIANA,MZPC,2302,2,26.15,1,L.N. TLUANGA,-1,-5.46
Mizoram,2003,9,32,TLUNGVEL,ST,LALCHHANDAMA RALTE,MNF,2200,3,24.99,,,,24.99
Mizoram,2003,9,32,TLUNGVEL,ST,LALBIAKZAMA,ZNP,1571,4,17.85,,,,17.85
Mizoram,2003,9,32,TLUNGVEL,ST,LALTHARZUALA,CPI,18,5,0.2,,,,0.2
Mizoram,2003,9,33,AIZAWL NORTH-I,ST,DR LALZAMA,MNF,4853,1,35.22,1,DR. LALZAMA,0,0.94
Mizoram,2003,9,33,AIZAWL NORTH-I,ST,V. LAICHHINGA,MZPC,4509,2,32.72,3,C.B. THANGLUTA,1,6.58
Mizoram,2003,9,33,AIZAWL NORTH-I,ST,C. LALRUATA,INC,4214,3,30.58,2,C.L. RUALA,-1,3.48
Mizoram,2003,9,33,AIZAWL NORTH-I,ST,A. SIAMA,CPI,61,5,0.44,,,,0.44
Mizoram,2003,9,33,AIZAWL NORTH-I,ST,LALLAWMSANGA,JD(U),20,6,0.15,,,,0.15
Mizoram,2003,9,34,AIZAWL NORTH II,ST,H. LIANSAILOVA,INC,4743,1,28.9,3,P.C. ZORAMSANGLIANA,2,8.9
Mizoram,2003,9,34,AIZAWL NORTH II,ST,C. SANGZUALA,MNF,4548,2,27.71,1,F. MALSAWMA,-1,-8.27
Mizoram,2003,9,34,AIZAWL NORTH II,ST,P. B. ROSANGA,MZPC,3605,3,21.96,2,R. VANENGLIANA,-1,-6.04
Mizoram,2003,9,34,AIZAWL NORTH II,ST,R. RONGENGA,ZNP,3294,4,20.07,,,,20.07
Mizoram,2003,9,34,AIZAWL NORTH II,ST,K. ZODINMAWIA,BJP,173,5,1.05,,,,1.05
Mizoram,2003,9,34,AIZAWL NORTH II,ST,C. LALENGZUALA,CPI,38,6,0.23,,,,0.23
Mizoram,2003,9,34,AIZAWL NORTH II,ST,NGURBIAKI,JD(U),13,7,0.08,,,,0.08
Mizoram,2003,9,35,AIZAWL EAST-I,ST,K. SANGTHUAMA,MNF,4034,1,34.23,,,,34.23
Mizoram,2003,9,35,AIZAWL EAST-I,ST,ZAIREMTHANGA,MZPC,3978,2,33.76,1,LALHMINGTHANGA,-1,-19.29
Mizoram,2003,9,35,AIZAWL EAST-I,ST,F. LALREMSIAMA,INC,3731,3,31.66,2,ROCHHUNGA RALTE,-1,6.96
Mizoram,2003,9,35,AIZAWL EAST-I,ST,LALFAKAWMA,JD(U),41,4,0.35,,,,0.35
