State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Chhattisgarh,2013,3,AJP,90,13073833,295422,2,0,2,0.0,0,0,0.21,8,
Chhattisgarh,2013,3,AVIRP,90,13073833,135774,1,0,1,0.0,0,0,0.09,9,
Chhattisgarh,2013,3,BASMM,90,13073833,2545979,16,0,16,0.0,0,0.09,0.45,10,
Chhattisgarh,2013,3,BBP,90,13073833,126942,1,0,1,0.0,0,0.01,0.89,11,
Chhattisgarh,2013,3,BHBP,90,13073833,1502374,10,0,10,0.0,0,0.04,0.34,12,
Chhattisgarh,2013,3,BHDC,90,13073833,964054,6,0,6,0.0,0,0.04,0.56,13,
Chhattisgarh,2013,3,BHMM,90,13073833,139909,1,0,1,0.0,0,0,0.14,14,
Chhattisgarh,2013,3,BHMP,90,13073833,151751,1,0,1,0.0,0,0,0.11,15,
Chhattisgarh,2013,3,BHPD,90,13073833,278317,2,0,2,0.0,0,0.01,0.42,16,
Chhattisgarh,2013,3,BJP,90,13073833,13073833,90,49,0,54.44444444444444,54.44,41.04,41.04,1,BHARATIYA JANATA PARTY
Chhattisgarh,2013,3,BSCP,90,13073833,593931,4,0,4,0.0,0,0.05,1.17,17,
Chhattisgarh,2013,3,BSHSP,90,13073833,272021,2,0,2,0.0,0,0,0.18,18,
Chhattisgarh,2013,3,BSP,90,13073833,13073833,90,1,84,1.1111111111111112,1.11,4.27,4.27,3,BAHUJAN SAMAJ PARTY
Chhattisgarh,2013,3,BSSP,90,13073833,273207,2,0,2,0.0,0,0,0.05,19,
Chhattisgarh,2013,3,CHSJP,90,13073833,137433,1,0,1,0.0,0,0,0.05,20,
Chhattisgarh,2013,3,CMM,90,13073833,154229,1,0,1,0.0,0,0.15,12.69,21,
Chhattisgarh,2013,3,CPI,90,13073833,1683005,13,0,12,0.0,0,0.66,5.13,22,
Chhattisgarh,2013,3,CPI(ML)(L),90,13073833,392059,3,0,3,0.0,0,0.01,0.24,23,
Chhattisgarh,2013,3,CPIM,90,13073833,607463,4,0,4,0.0,0,0.02,0.4,24,
