Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,10809,355,7,0,26,313,31,11,10,8,0,0,IND,19.7,#808080,10.94,7 (10.94%),0,0.0% (0/7),nan,nan% (0/0),7.63
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,3805,37,0,0,3,34,2,1,1,1,0,0,NCO,2.27,#135508,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.76
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,6911,1,0,0,0,1,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,7619,36,2,4,3,30,5,1,2,1,2,2,SOP,2.27,,3.12,2 (3.12%),100,100.0% (2/2),50,50.0% (2/4),1.53
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,12923,119,9,3,19,95,16,8,10,9,1,0,SWA,14.39,#0066cc,14.06,9 (14.06%),11.11,11.11% (1/9),0,0.0% (0/3),7.63
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,14945,4,0,0,0,4,0,0,0,0,0,0,VHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,4152,63,3,0,9,54,9,0,21,19,1,0,BJS,8.91,#ff9933,5,3 (5.0%),33.33,33.33% (1/3),nan,nan% (0/0),13.38
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,2444,20,1,0,3,17,3,0,0,0,1,0,CPI,2.97,#ff3300,1.67,1 (1.67%),100,100.0% (1/1),nan,nan% (0/0),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,14635,22,0,1,1,21,1,0,0,0,0,0,CPM,0.99,#991f00,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,3482,182,37,2,54,128,53,1,73,64,16,0,INC,53.47,#138808,61.67,37 (61.67%),43.24,43.24% (16/37),0,0.0% (0/2),46.5
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,10809,434,7,0,15,418,16,0,13,13,3,0,IND,14.85,#808080,11.67,7 (11.67%),42.86,42.86% (3/7),nan,nan% (0/0),8.28
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,4055,4,0,0,0,4,0,0,0,0,0,0,JTP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,6168,17,0,0,1,16,1,0,0,0,0,0,PSP,0.99,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,6911,5,0,0,1,4,1,0,0,0,0,0,RPI,0.99,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,7650,38,3,2,4,34,4,0,5,5,3,2,SSP,3.96,#1c0ea0,5,3 (5.0%),100,100.0% (3/3),100,100.0% (2/2),3.18
4,892,60,27,184,6,2,101,790,101,1,157,145,1967,12923,107,9,1,13,94,13,0,45,44,3,0,SWA,12.87,#0066cc,15,9 (15.0%),33.33,33.33% (3/9),0,0.0% (0/1),28.66
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,2444,45,0,0,0,45,0,0,5,5,0,0,CPI,nan,#ff3300,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),2.84
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,268,7,0,0,0,7,0,0,0,0,0,0,HMS,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,3482,176,0,0,0,176,0,0,88,88,0,0,INC,nan,#138808,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),50
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,10809,390,0,0,0,390,0,0,22,22,0,0,IND,nan,#808080,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),12.5
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,4152,94,0,0,0,94,0,0,15,15,0,0,JS,nan,#339966,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),8.52
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,6168,22,0,0,0,22,0,0,2,2,0,0,PSP,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),1.14
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,359,23,0,0,0,23,0,0,3,3,0,0,RRP,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),1.7
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,12721,40,0,0,0,40,0,0,5,5,0,0,SOC,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),2.84
3,890,0,0,176,0,0,0,890,0,0,176,176,1962,12923,93,0,0,0,93,0,0,36,36,0,0,SWA,nan,#0066cc,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),20.45
